City Name,State,Population
AYER,Massachusetts,8479
BOYLSTON,Massachusetts,150
BERLIN,Massachusetts,272
BLACKSTONE,Massachusetts,9302
HARVARD,Massachusetts,36
WESTFORD,Massachusetts,500
ACTON,Massachusetts,68
ACTON,Massachusetts,80
WESTBOROUGH,Massachusetts,26
SPENCER,Massachusetts,20
NORTH OXFORD,Massachusetts,170
CHARLTON,Massachusetts,50
WESTBOROUGH,Massachusetts,75
CHARLTON,Massachusetts,550
FRAMINGHAM,Massachusetts,25
DUDLEY,Massachusetts,5515
DUDLEY,Massachusetts,75
GARDNER,Massachusetts,100
STILL RIVER,Massachusetts,25
HARVARD,Massachusetts,50
ACTON,Massachusetts,150
STILL RIVER,Massachusetts,110
NEW IPSWICH,Massachusetts,40
HARVARD,Massachusetts,150
MANCHESTER,Massachusetts,30
WALTHAM,Massachusetts,40
HOLLISTON,Massachusetts,15547
HOPEDALE,Massachusetts,6017
HOPKINTON,Massachusetts,200
WESTBOROUGH,Massachusetts,100
HUBBARDSTON,Massachusetts,40
HUDSON,Massachusetts,19063
GARDNER,Massachusetts,125
WESTBOROUGH,Massachusetts,120
LANCASTER,Massachusetts,50
LEOMINSTER,Massachusetts,50
LEICESTER,Massachusetts,3200
ROCHDALE,Massachusetts,3696
LEICESTER,Massachusetts,1500
CHERRY VALLEY,Massachusetts,140
LEOMINSTER,Massachusetts,41683
LEOMINSTER,Massachusetts,400
MAYNARD,Massachusetts,10746
MENDON,Massachusetts,760
MENDON,Massachusetts,120
MILLVILLE,Massachusetts,400
NEW BRAINTREE,Massachusetts,200
NORFOLK,Massachusetts,7602
BOYLSTON,Massachusetts,50
PEPPERELL,Massachusetts,9180
PRINCETON,Massachusetts,2500
MILFORD,Massachusetts,3500
SPENCER,Massachusetts,45
STERLING,Massachusetts,150
STOW,Massachusetts,150
CONCORD,Massachusetts,300
ANDOVER,Massachusetts,185
STURBRIDGE,Massachusetts,55
SUTTON,Massachusetts,200
SUTTON,Massachusetts,100
BALDWINVILLE,Massachusetts,6152
WEBSTER,Massachusetts,50
WEST BROOKFIELD,Massachusetts,50
WESTBOROUGH,Massachusetts,21567
BEVERLY,Massachusetts,90330
BOXFORD,Massachusetts,485
BOXFORD,Massachusetts,25
BURLINGTON,Massachusetts,26581
CARLISLE,Massachusetts,725
CARLISLE,Massachusetts,75
CHELMSFORD,Massachusetts,2800
MIDDLETON,Massachusetts,27910
GLOUCESTER,Massachusetts,37440
LAWRENCE,Massachusetts,80162
LINCOLN,Massachusetts,5593
BYFIELD,Massachusetts,2228
PEABODY,Massachusetts,54481
TYNGSBOROUGH,Massachusetts,60
WAKEFIELD,Massachusetts,27090
WILMINGTON,Massachusetts,22898
WINCHESTER,Massachusetts,22970
ATTLEBORO,Massachusetts,46461
CARVER,Massachusetts,348
PLYMOUTH,Massachusetts,60
CHILMARK,Massachusetts,90
MASHPEE,Massachusetts,112
PLYMOUTH,Massachusetts,140
SCITUATE,Massachusetts,19760
TISBURY,Massachusetts,6082
WEST TISBURY,Massachusetts,150
WALPOLE,Massachusetts,26383
WEST BRIDGEWATER,Massachusetts,7668
WESTPORT,Massachusetts,50
WEST YARMOUTH,Massachusetts,38900
MT. SAVAGE,Maryland,130
RAWLINGS,Maryland,30
FORT GEORGE MEADE,Maryland,62234
GLEN ARM,Maryland,350
BETHESDA,Maryland,96
LUSBY,Maryland,9500
PRINCE FREDERICK,Maryland,1190
CHESAPEAKE BEACH,Maryland,60
WALDORF,Maryland,100
WALDORF,Maryland,350
LEESPORT,Maryland,35
PORT DEPOSIT,Maryland,156
RIDGELY,Maryland,300
READING,Maryland,395
COLUMBIA,Maryland,300
MOUNT AIRY,Maryland,9890
SYKESVILLE,Maryland,34
PERRY POINT,Maryland,2000
PERRYVILLE,Maryland,4413
ELKTON,Maryland,2200
PORT DEPOSIT,Maryland,400
PORT DEPOSIT,Maryland,212
PORT DEPOSIT,Maryland,180
PORT DEPOSIT,Maryland,200
PORT DEPOSIT,Maryland,50
STREET,Maryland,76
STREET,Maryland,460
,Maryland,88
INDIAN HEAD,Maryland,50
NEWBURG,Maryland,45
LA PLATA,Maryland,50
LA PLATA,Maryland,91
LA PLATA,Maryland,945
WALDORF,Maryland,50
INDIAN HEAD,Maryland,3321
NEWBURG,Maryland,60
EAST NEW MARKET,Maryland,400
SECRETARY,Maryland,535
FARMINGTON HILLS,Maryland,275
EAST NEW MARKET,Maryland,80
FREDERICK,Maryland,36
WILLIAMSPORT,Maryland,45
WOODSBORO,Maryland,846
FREDERICK,Maryland,80
ACCIDENT,Maryland,300
SWANTON,Maryland,32
LONACONING,Maryland,45
WALDORF,Maryland,25
CENTREVILLE,Maryland,3322
QUEENSTOWN,Maryland,705
STEVENSVILLE,Maryland,913
LEONARDTOWN,Maryland,2930
WALDORF,Maryland,150
PATUXENT RIVER,Maryland,22000
LEONARDTOWN,Maryland,100
PRINCESS ANNE,Maryland,3300
TYLERTON,Maryland,75
CLAIBORNE,Maryland,60
ST. MICHAELS,Maryland,675
OXFORD,Maryland,726
ST MICHAELS,Maryland,2650
HEBRON,Maryland,1022
BERLIN,Maryland,11890
FLINTSTONE,Maryland,51
HANOVER,Maryland,120
MILLERSVILLE,Maryland,160
ANNAPOLIS,Maryland,100
EDGEWATER,Maryland,145
LAUREL,Maryland,90
SEVERNA PARK,Maryland,63
DEALE,Maryland,72
WASHINGTON,Maryland,50
EDGEWATER,Maryland,57
QUEENSTOWN,Maryland,25
GAMBRILLS,Maryland,197
PIKESVILLE,Maryland,30
MILLERSVILLE,Maryland,85
OWINGS MILLS,Maryland,240
,Maryland,2921
HUNT VALLEY,Maryland,30
COCKEYSVILLE,Maryland,100
,Maryland,25
JOPPA,Maryland,150
HUNTINGTOWN,Maryland,436
PRINCE FREDERICK,Maryland,745
PRINCE FREDERICK,Maryland,200
,Maryland,65
HUNTINGTOWN,Maryland,81
SILVER SPRING,Maryland,40
,Maryland,35
UPPER MARLBORO,Maryland,95
DUNKIRK,Maryland,110
,Maryland,36
ELKTON,Maryland,726
ELKTON,Maryland,31
LA PLATA,Maryland,110
WASHINGTON,Maryland,145
INDIAN HEAD,Maryland,45
WALDORF,Maryland,40
LA PLATA,Maryland,1220
,Maryland,90
LA PLATA,Maryland,90
CAMBRIDGE,Maryland,45
FREDERICK,Maryland,172
FREDERICK,Maryland,200
IJAMSVILLE,Maryland,87
BUCKEYSTOWN,Maryland,34
LUTHERVILLE,Maryland,32
,Maryland,50
BEL AIR,Maryland,31
WHITEFORD,Maryland,200
BEL AIR,Maryland,115
BEL AIR,Maryland,172
BEL AIR,Maryland,80
GLENELG,Maryland,534
HIGHLAND,Maryland,47
BROOKEVILLE,Maryland,30
BOWIE,Maryland,202
UPPER MARLBORO,Maryland,25
BETHLEHEM,Maryland,70
CENTREVILLE,Maryland,150
WASHINGTON,Maryland,88
,Maryland,1001
BETHLEHEM,Maryland,159
LOVEVILLE,Maryland,1700
CALIFORNIA,Maryland,100
GREAT MILLS,Maryland,380
HOLLYWOOD,Maryland,70
,Maryland,180
PRINCESS ANNE,Maryland,35
EASTON,Maryland,122
EASTON,Maryland,150
SAINT MICHAELS,Maryland,222
TILGHMAN ISLAND,Maryland,80
SAINT MICHAELS,Maryland,325
BOONSBORO,Maryland,55
SALISBURY,Maryland,68
OCEAN CITY,Maryland,40
OCEAN CITY,Maryland,334
FAIRFIELD,Maine,135
KENNEBUNK,Maine,300
DEXTER,Maine,155
BLUE HILL,Maine,319
BOWDOIN,Maine,110
CHERYFIELD,Maine,127
YARMOUTH,Maine,40
EASTON,Maine,140
HINCKLEY,Maine,72
ISLESBORO,Maine,115
ORRINGTON,Maine,450
PHILLIPS,Maine,265
SOMERVILLE,Maine,29
UNION,Maine,669
LAKE WORTH,Maine,710
BANGOR,Maine,183
OLD TOWN,Maine,45
HOULTON,Maine,100
CASTINE,Maine,73
MILBRIDGE,Maine,95
GREAT NECK,Maine,108
DOVER-FOXCROFT,Maine,40
CARMEL,Maine,100
SABATTUS,Maine,33
TURNER,Maine,140
BANGOR,Maine,70
AUBURN,Maine,68
PORTLAND,Maine,50
DURHAM,Maine,75
SPARTA,Maine,233
GORHAM,Maine,763
BANGOR,Maine,90
NORTHBROOK,Maine,395
TAZEWELL,Maine,50
LIMERICK,Maine,115
BANGOR,Maine,63
KENDUSKEAG,Maine,90
SABATTUS,Maine,63
ORONO,Maine,53
WALDO,Maine,181
READFIELD,Maine,816
BLUE HILL,Maine,308
AUGUSTA,Maine,104
JONESPORT,Maine,237
BURNHAM,Maine,68
CORNISH,Maine,44
COLUMBIA FALLS,Maine,50
CASTINE,Maine,983
CHARLESTON,Maine,468
STETSON,Maine,60
PRINCETON,Maine,535
ISLAND FALLS,Maine,463
SCARBOROUGH,Maine,65
LISBON,Maine,7075
MARS HILL,Maine,1500
MILBRIDGE,Maine,405
BANGOR,Maine,50
PORT CLYDE,Maine,330
ST FRANCIS,Maine,100
SOLON,Maine,475
SOUTH BERWICK,Maine,3722
NEWRY,Maine,73
STONINGTON,Maine,60
CAMDEN,Maine,40
PORTLAND,Maine,40
KENNEBUNK,Maine,325
TURNER,Maine,71
BELFAST,Maine,25
PORTLAND,Maine,50
PORTLAND,Maine,36
PRINCETON,Maine,70
RICHMOND,Maine,32
YARMOUTH,Maine,25
BUXTON,Maine,135
GREENE,Maine,141
BIDDEFORD,Maine,44
SOUTH BERWICK,Maine,28
OWLS HEAD,Maine,55
BOWER BANK,Maine,150
BARRIGNTON,Maine,49
PORTLAND,Maine,55
ELLSWORTH,Maine,60
ROWLEY,Maine,32
CAMDEN,Maine,30
COLUMBIA,Maine,25
SWANS ISLAND,Maine,35
BUXTON,Maine,60
CARMEL,Maine,201
EASTON,Maine,118
OTIS,Maine,112
EASTPORT,Maine,90
CARRABASSETT VALLEY,Maine,150
AUGUSTA,Maine,120
HOULTON,Maine,150
READFIELD,Maine,34
CASCO,Maine,45
AUBURN,Maine,50
WHITING,Maine,25
BELGRADE,Maine,146
ROUND POND,Maine,88
BROOKLIN,Maine,95
SEARSMONT,Maine,108
NORTH MONMOUTH,Maine,130
KINGFIELD,Maine,25
ROCKPORT,Maine,72
WEST GARDINER,Maine,27
BRYANT POND,Maine,25
ATHENS,Maine,35
CARMEL,Maine,249
TRENTON,Maine,104
WARREN,Maine,60
CARMEL,Maine,55
DEBLOIS,Maine,49
PORTAGE LAKE,Maine,60
ELIOT,Maine,70
TRENTON,Maine,77
AUGUSTA,Maine,99
WATERVILLE,Maine,85
MINOT,Maine,256
TRENTON,Maine,45
HERMON,Maine,47
BUXTON,Maine,40
WORCESTER,Maine,25
GREENE,Maine,65
HOULTON,Maine,38
FRENCHVILLE,Maine,143
HANCOCK,Maine,88
PRINCETON,Maine,50
WATERVILLE,Maine,95
BANGOR,Maine,45
GREAT NECK,Maine,138
EPSOM,Maine,105
BAR HARBOR,Maine,105
WISCASSET,Maine,25
HERMON,Maine,75
AUGUSTA,Maine,30
BELGRADE,Maine,25
HOLLIS CENTER,Maine,103
BIDDEFORD,Maine,142
EASTPORT,Maine,61
MACHIASPORT,Maine,50
CALAIS,Maine,99
CAMDEN,Maine,43
WOOLWICH,Maine,84
ADDISON,Michigan,605
BERRIEN SPRINGS,Michigan,3000
ARMADA,Michigan,1794
ATHENS,Michigan,956
AUGUSTA,Michigan,885
KINDE,Michigan,3129
BANCROFT,Michigan,616
KEWADIN,Michigan,40
BURTON,Michigan,21000
BYRON,Michigan,581
OXFORD,Michigan,120
CAPAC,Michigan,1775
CARO,Michigan,5029
CARSONVILLE,Michigan,527
CASS CITY,Michigan,2428
CEDAR SPRINGS,Michigan,3520
LUMBARD,Michigan,95
GALESBURG,Michigan,30
HOLLY,Michigan,75
CLINTON,Michigan,2336
COLON,Michigan,1190
BRIGHTON,Michigan,900
CASSOPOLIS,Michigan,75
CONCORD,Michigan,1050
KALAMAZOO,Michigan,147
FENTON,Michigan,120
DECATUR,Michigan,1838
GLADWIN,Michigan,72
DRYDEN,Michigan,1034
DURAND,Michigan,3446
EDWARDSBURG,Michigan,26
CHARLOTTE,Michigan,363
KALAMAZOO,Michigan,52
FARWELL,Michigan,871
FENNVILLE,Michigan,1459
FENTON,Michigan,11746
GRAND BLANC,Michigan,40
LOS ANGELES,Michigan,900
FOWLER,Michigan,1136
GLADSTONE,Michigan,4632
FLINT,Michigan,260
CENTREVILLE,Michigan,1233
GOBLES,Michigan,725
WILLIAMSBURG,Michigan,60
FARMINGTON HILLS,Michigan,330
ISHPEMING,Michigan,266
WHITMORE LAKE,Michigan,288
HARTFORD,Michigan,2688
CEDAR SPRINGS,Michigan,48
WATERFORD,Michigan,3786
PETOSKEY,Michigan,147
HICKORY CORNERS,Michigan,100
KINGSTON,Michigan,440
SOUTH LYON,Michigan,24
WHITE LAKE,Michigan,93
LAPEER,Michigan,8841
LINDEN,Michigan,4004
DETROIT,Michigan,65
CLINTON TOWNSHIP,Michigan,273
LYONS,Michigan,789
MANTON,Michigan,1287
MARTIN,Michigan,785
BENTON HARBOR,Michigan,35
MATTAWAN,Michigan,2037
MAYVILLE,Michigan,950
MCBAIN,Michigan,640
MILLINGTON,Michigan,1072
MINDEN CITY,Michigan,197
MONTROSE,Michigan,1657
NEW LOTHROP,Michigan,610
BIRCH RUN,Michigan,50
BATTLE CREEK,Michigan,3916
COLDWATER,Michigan,25
PULLMAN,Michigan,30
ONSTED,Michigan,907
BRIGHTON,Michigan,92
OTISVILLE,Michigan,864
OVID,Michigan,1612
WATERFORD,Michigan,10090
PORTAGE,Michigan,40
KEEGO HARBOR,Michigan,270
PENTWATER,Michigan,857
PERRINTON,Michigan,439
TROY,Michigan,57
EVART,Michigan,25
GRAND BLANC,Michigan,55
FOWLERVILLE,Michigan,40
WATERFORD,Michigan,102
WATERFORD,Michigan,63600
POSEN,Michigan,234
BRIGHTON,Michigan,132
QUINCY,Michigan,1544
READING,Michigan,1078
KALAMAZOO,Michigan,100
RICHMOND,Michigan,5733
LAKE ORION,Michigan,31
ROSE CITY,Michigan,180
HOLLY,Michigan,70
HOUGHTON LAKE,Michigan,148
SAND LAKE,Michigan,360
SANDUSKY,Michigan,2679
SCHOOLCRAFT,Michigan,1587
SENEY,Michigan,100
RANCHO SANTA FE,Michigan,50
CHELSEA,Michigan,56
GAINES,Michigan,367
TOLEDO,Michigan,156
WHITE LAKE CHARTER TOWNSHIP,Michigan,50
SUNFIELD,Michigan,680
ROCHESTER HILLS,Michigan,190
KALAMAZOO,Michigan,60
TEKONSHA,Michigan,722
KINGSLEY,Michigan,55
THREE RIVERS,Michigan,7905
UBLY,Michigan,858
WATERFORD,Michigan,73441
WATERVLIET,Michigan,2735
WEST BRANCH,Michigan,2139
ORTONVILLE,Michigan,218
MEBANE,Michigan,20
ANN ARBOR,Michigan,281
HARBOR SPRINGS,Michigan,30
CEDAR SPRINGS,Michigan,16
MIDDLEVILLE,Michigan,660
MIDLAND,Michigan,90
FARMINGTON HILLS,Michigan,188
RICHMOND,Michigan,100
HASTINGS,Michigan,125
TROY,Michigan,538
DENVER,Michigan,293
SOUTHFIELD,Michigan,708
TROY,Michigan,387
WILLIAMSBURG,Michigan,50
BOYNTON BEACH,Michigan,54
FLINT,Michigan,105
MT. CLEMENS,Michigan,75
BYRON,Michigan,80
FARMINGTON HILLS,Michigan,236
AURORA,Michigan,105
DENVER,Michigan,296
OREM,Michigan,220
FLINT,Michigan,122
LENNON,Michigan,400
GLADWIN,Michigan,118
KALAMAZOO,Michigan,48
EVART,Michigan,73
CANAL FULTON,Michigan,102
CHICAGO,Michigan,142
ROCKFORD,Michigan,72
SOUTHFIELD,Michigan,266
KEEGO HARBOR,Michigan,68
WEST BLOOMFIELD,Michigan,79
SANFORD,Michigan,148
SCOTTVILLE,Michigan,185
MILFORD,Michigan,1548
FARMINGTON HILLS,Michigan,1245
FARMINGTON HILLS,Michigan,435
GLEN ALLEN,Michigan,673
SOUTHFIELD,Michigan,260
DAVISBURG,Michigan,1060
OREM,Michigan,1058
FARMINGTON HILLS,Michigan,650
MIDDLEVILLE,Michigan,30
BELDING,Michigan,78
PORTLAND,Michigan,70
GRANDVILLE,Michigan,40
DECKER,Michigan,263
LAS VEGAS,Michigan,380
DALLAS,Michigan,31
OWOSSO,Michigan,238
DURAND,Michigan,87
FOWLERVILLE,Michigan,41
MANITOU BEACH,Michigan,112
OREM,Michigan,1278
DENVER,Michigan,710
LAPEER,Michigan,75
OREM,Michigan,155
OREM,Michigan,235
CLARKSTON,Michigan,258
NOVI,Michigan,473
AUBURN HILLS,Michigan,733
FARMINGTON HILLS,Michigan,435
MT. CLEMENS,Michigan,230
ADRIAN,Michigan,180
ST. JOSPEH,Michigan,90
PLAINWELL,Michigan,58
ORCHARD LAKE,Michigan,86
WESTERVILLE,Michigan,50
LINCOLN,Michigan,39
LINDEN,Michigan,60
ROCKWALL,Michigan,40
WHITMORE LAKE,Michigan,190
BRETHREN,Michigan,600
STANDISH,Michigan,800
KALKASKA,Michigan,150
BENZONIA,Michigan,170
CAMDEN,Michigan,510
TRAVERSE CITY,Michigan,350
PARIS,Michigan,27
SHELBY,Michigan,188
NORTHVILLE,Michigan,105
YALE,Michigan,300
GRAYLING,Michigan,57
WILLIAMSTON,Michigan,85
MICHIGAN CENTER,Michigan,900
BEAVER ISLAND,Michigan,90
HARRIS,Michigan,730
STANTON,Michigan,985
WALKERVILLE,Michigan,75
CORUNNA,Michigan,300
TAWAS CITY,Michigan,356
REMUS,Michigan,150
WALKERVILLE,Michigan,360
RICHLAND,Michigan,45
GRAYLING,Michigan,200
ST. CLAIR,Michigan,35
MASON,Michigan,525
NORTHVILLE,Michigan,200
BYRON CENTER,Michigan,400
MASON,Michigan,400
PITTSFORD,Michigan,425
VICKSBURG,Michigan,180
ALTO,Michigan,50
NORTH ADAMS,Michigan,350
WINN,Michigan,450
GRASS LAKE,Michigan,500
ROTHBURY,Michigan,259
PECK,Michigan,650
MINDEN CITY,Michigan,65
WAYLAND,Michigan,800
ST. JOHNS,Michigan,113
ROSCOMMON,Michigan,100
KINGSLEY,Michigan,85
FREE SOIL,Michigan,30
DOWAGIAC,Michigan,300
MIDDLEVILLE,Michigan,40
ALBION,Michigan,274
MT PLEASANT,Michigan,135
BROOKLYN,Michigan,40
VESTABURG,Michigan,300
TRAVERSE CITY,Michigan,410
LAINGSBURG,Michigan,550
CADILLAC,Michigan,500
BATTLE CREEK,Michigan,300
HOUGHTON LAKE,Michigan,700
TRAVERSE CITY,Michigan,44
CADILLAC,Michigan,800
PITTSFORD,Michigan,61
JACKSON,Michigan,160
GRAYLING,Michigan,530
ROGERS CITY,Michigan,50
GRAND LEDGE,Michigan,49
YALE,Michigan,200
CHARLEVOIX,Michigan,26
NEW ERA,Michigan,120
EAST JORDAN,Michigan,175
MORRICE,Michigan,300
GRAYLING,Michigan,550
KALKASKA,Michigan,52
REMUS,Michigan,100
CLIO,Michigan,120
ATTICA,Michigan,950
CHASSELL,Michigan,75
JONESVILLE,Michigan,180
NILES,Michigan,780
REMUS,Michigan,300
HARRISON,Michigan,30
EAST JORDAN,Michigan,69
MIDLAND,Michigan,46
INDIAN RIVER,Michigan,694
REED CITY,Michigan,40
OWOSSO,Michigan,125
GRAND LEDGE,Michigan,100
GRAND LEDGE,Michigan,200
ROSE CITY,Michigan,25
OWOSSO,Michigan,25
CENTREVILLE,Michigan,76
LEWISTON,Michigan,300
ANN ARBOR,Michigan,50
HOLT,Michigan,455
LEWISTON,Michigan,300
PELLSTON,Michigan,212
CORUNNA,Michigan,110
BYRON CENTER,Michigan,229
BAD AXE,Michigan,600
NEWBERRY,Michigan,113
LAKE CITY,Michigan,100
DOWAGIAC,Michigan,194
HERMANSVILLE,Michigan,125
LAKE CITY,Michigan,85
CADILLAC,Michigan,320
BRUCE TWP,Michigan,125
BLOOMINGDALE,Michigan,330
WEST BRANCH,Michigan,700
MCBAIN,Michigan,30
VERMONTVILLE,Michigan,790
TRAVERSE CITY,Michigan,450
BRIGHTON,Michigan,576
EAST JORDAN,Michigan,105
MCBAIN,Michigan,75
SOUTH HAVEN,Michigan,724
ALPENA,Michigan,320
LAKE ANN,Michigan,89
SANDUSKY,Michigan,60
CALEDONIA,Michigan,496
SANDUSKY,Michigan,50
NEWBERRY,Michigan,60
OWOSSO,Michigan,50
WEIDMAN,Michigan,220
BOYNE FALLS,Michigan,95
CLARE,Michigan,900
HERMANSVILLE,Michigan,259
JACKSON,Michigan,916
BRIGHTON,Michigan,75
CARO,Michigan,34
WETMORE,Michigan,100
GRAND LEDGE,Michigan,250
DAVISON,Michigan,400
ANN ARBOR,Michigan,170
REMUS,Michigan,60
KENT CITY,Michigan,740
HERSEY,Michigan,137
CADILLAC,Michigan,270
MT PLEASANT,Michigan,250
SCOTTVILE,Michigan,42
FLUSHING,Michigan,500
VICKSBURG,Michigan,103
HARTLAND,Michigan,510
GRAYLING,Michigan,500
LELAND,Michigan,47
HARTLAND,Michigan,100
CURTIS,Michigan,107
RICHMOND TOWNSHIP,Michigan,200
FLINT,Michigan,500
NEWAYGO,Michigan,60
EVART,Michigan,51
HOLT,Michigan,35
CHARLEVOIX,Michigan,400
GLADSTONE,Michigan,60
CENTREVILLE,Michigan,130
BRIGHTON,Michigan,132
NORTH BRANCH,Michigan,30
COLOMA,Michigan,45
MASON,Michigan,40
COLDWATER,Michigan,46
WHITE PIGEON,Michigan,50
SEBEWAING,Michigan,550
ROSCOMMON,Michigan,354
GULLIVER,Michigan,75
EVART,Michigan,51
UNION CITY,Michigan,30
LANSING,Michigan,65
BAY CITY,Michigan,50
LANSING,Michigan,130
ENGADINE,Michigan,552
CHARLOTTE,Michigan,75
ALPENA,Michigan,150
STURGIS,Michigan,75
MARQUETTE,Michigan,35
CHAMPION,Michigan,100
EDWARDSBURG,Michigan,50
CHAMPION,Michigan,150
WALKERVILLE,Michigan,262
PERRY,Michigan,200
TAWAS CITY,Michigan,516
MUSKEGON,Michigan,50
MARCELLUS,Michigan,250
NASHVILLE,Michigan,25
HASTINGS,Michigan,55
TRAVERSE CITY,Michigan,25
HALE,Michigan,450
MARQUETTE,Michigan,46
ATHENS,Michigan,180
CLERMONT,Michigan,300
SUNFIELD,Michigan,40
TRAVERSE CITY,Michigan,180
JACKSON,Michigan,90
DEWITT,Michigan,900
LUDINGTON,Michigan,150
SPOKANE,Michigan,300
TRAVERSE CITY,Michigan,30
SCOTTVILE,Michigan,58
ROCKFORD,Michigan,585
FLINT,Michigan,50
SUTTONS BAY,Michigan,100
DRYDEN,Michigan,400
HART,Michigan,795
WILLIAMSBURG,Michigan,90
WHITE PIGEON,Michigan,60
FLINT,Michigan,436
FLINT,Michigan,773
MENDON,Michigan,30
SHELBY,Michigan,65
COOPERSVILLE,Michigan,105
NORTH MUSKEGON,Michigan,285
GLENN,Michigan,60
FLINT,Michigan,285
LAPEER,Michigan,70
ST JOHNS,Michigan,150
ROSCOMMON,Michigan,125
TRAVERSE CITY,Michigan,208
ROSCOMMON,Michigan,200
HOUGHTON LAKE,Michigan,650
CADILLAC,Michigan,873
ROYAL OAK,Michigan,100
WALKERVILLE,Michigan,360
TRAVERSE CITY,Michigan,350
PAW PAW,Michigan,420
GLENNIE,Michigan,300
EATON RAPIDS,Michigan,246
HASTINGS,Michigan,150
CHARLOTTE,Michigan,50
TRAVERSE CITY,Michigan,270
NORTH MUSKEGON,Michigan,160
ARMADA,Michigan,80
,Michigan,300
OTISVILLE,Michigan,600
CHARLOTTE,Michigan,75
STERLING HEIGHTS,Michigan,200
CHARLOTTE,Michigan,30
PRESCOTT,Michigan,900
STERLING HEIGHTS,Michigan,200
COOPERSVILLE,Michigan,600
WHITE PIGEON,Michigan,65
ALBION,Michigan,50
SUTTONS BAY,Michigan,50
SIDNEY,Michigan,1400
LAINGSBURG,Michigan,100
PERRY,Michigan,30
MORLEY,Michigan,40
HOUGHTON LAKE,Michigan,300
MANCHESTER,Michigan,72
KALAMAZOO,Michigan,4000
VICKSBURG,Michigan,35
FAIRGROVE,Michigan,300
BRIGHTON,Michigan,28
HASTINGS,Michigan,400
OWOSSO,Michigan,30
KALAMAZOO,Michigan,310
FOWLERVILLE,Michigan,350
LAWTON,Michigan,110
MARCELLUS,Michigan,80
TRAVERSE CITY,Michigan,70
WHITMORE LAKE,Michigan,50
SEBEWAING,Michigan,350
GREENVILLE,Michigan,120
PRUDENVILLE,Michigan,25
BANGOR,Michigan,200
MIDDLEVILLE,Michigan,250
HASTINGS,Michigan,78
MARTIN,Michigan,150
OWOSSO,Michigan,150
ARMADA,Michigan,50
ADA,Michigan,285
PETOSKEY,Michigan,400
REMUS,Michigan,700
FOWLERVILLE,Michigan,68
PERRY,Michigan,100
PRUDENVILLE,Michigan,180
TRAVERSE CITY,Michigan,50
IMLAY CITY,Michigan,50
LAKE ODESSA,Michigan,40
PRUDENVILLE,Michigan,150
VASSAR,Michigan,120
FENTON,Michigan,450
VESTABURG,Michigan,280
HOUGHTON LAKE,Michigan,1000
PELLSTON,Michigan,30
MUSKEGON,Michigan,660
HOUGHTON LAKE,Michigan,250
LENEXA,Michigan,5000
DAVISON,Michigan,70
BIG RAPIDS,Michigan,93
HARRISON,Michigan,250
SCHOOLCRAFT,Michigan,50
DAVISON,Michigan,28
BATTLE CREEK,Michigan,55
ANN ARBOR,Michigan,100
BRIGHTON,Michigan,50
WEST BRANCH,Michigan,70
INDIAN RIVER,Michigan,36
DAVISON,Michigan,100
GRAND BLANC,Michigan,100
DAVISON,Michigan,400
DAVISON,Michigan,48
HUDSONVILLE,Michigan,300
CARO,Michigan,68
ANN ARBOR,Michigan,81
WHITEHALL,Michigan,1500
BRIGHTON,Michigan,1500
HOUGHTON LAKE,Michigan,200
CEDARVILLE,Michigan,336
TRAVERSE CITY,Michigan,30
GRAND RAPIDS,Michigan,50
HUDSONVILLE,Michigan,40
STANTON,Michigan,560
BRIGHTON,Michigan,920
PAW PAW,Michigan,780
DAVISON,Michigan,400
BURTON,Michigan,375
MATTAWAN,Michigan,234
MARTIN,Michigan,100
ZEELAND,Michigan,400
HOWELL,Michigan,135
WAYLAND,Michigan,400
GREENVILLE,Michigan,50
COLOMA,Michigan,55
OXFORD,Michigan,103
BRIGHTON,Michigan,30
KENT CITY,Michigan,788
GRAND BLANC,Michigan,300
HAMILTON,Michigan,65
GOODRICH,Michigan,435
GOODRICH,Michigan,420
OXFORD,Michigan,175
WHITMORE LAKE,Michigan,50
BRUCE TWP,Michigan,80
LINCOLNWOOD,Michigan,100
BENTON HARBOR,Michigan,160
HOLLAND,Michigan,125
HARTFORD,Michigan,66
ALLEGAN,Michigan,30
BRIGHTON,Michigan,40
METAMORA,Michigan,100
DAVISON,Michigan,200
JACKSON,Michigan,150
ALLEGAN,Michigan,60
GAINES,Michigan,320
PINCKNEY,Michigan,56
HOLLAND,Michigan,30
JACKSON,Michigan,50
WAYLAND,Michigan,100
HARRISON,Michigan,300
HOPKINS,Michigan,60
SHELBYVILLE,Michigan,35
HOWELL,Michigan,54
LAKE ORION,Michigan,150
DEFORD,Michigan,185
BRIGHTON,Michigan,43
WAYLAND,Michigan,70
ADRIAN,Michigan,50
CEDARVILLE,Michigan,32
HOWELL,Michigan,35
BENTON HARBOR,Michigan,495
HOLLAND,Michigan,75
MARTIN,Michigan,50
FENTON,Michigan,488
FENTON,Michigan,600
HAMILTON,Michigan,80
ST JOSEPH,Michigan,60
GOODLETTSVILLE,Michigan,240
OTISVILLE,Michigan,500
LAKELAND,Michigan,150
FOWLERVILLE,Michigan,32
GOODRICH,Michigan,175
DAVISON,Michigan,700
BRIGHTON,Michigan,55
HIGHLAND,Michigan,455
JACKSON,Michigan,500
ALMONT,Michigan,60
FOSTORIA,Michigan,400
BRIGHTON,Michigan,38
